,transacao_id,cliente_id,data_compra,valor_compra,meio_pagamento,campanha,idade,renda_mensal,cidade,tipo_cliente,ultima_compra,frequencia_compras,total_gasto
2450,2451,930,2028-09-16,252,cartão,sem_campanha,21,5834,São Paulo,ocasional,77,11,5216
2451,2452,849,2028-09-17,103,cartão,dia_pais,30,7296,Recife,ocasional,90,10,2981
2452,2453,357,2028-09-18,104,cartão,sem_campanha,68,6476,Porto Alegre,ocasional,262,6,5739
2453,2454,62,2028-09-19,192,cartão,volta_as_aulas,64,7162,Porto Alegre,frequente,195,9,6407
2454,2455,62,2028-09-20,177,cartão,sem_campanha,64,7162,Porto Alegre,frequente,195,9,6407
2455,2456,422,2028-09-21,232,cartão,sem_campanha,46,6917,São Paulo,ocasional,34,21,3744
2456,2457,794,2028-09-22,55,cartão,sem_campanha,23,5212,Fortaleza,ocasional,230,15,2842
2457,2458,633,2028-09-23,176,cartão,volta_as_aulas,42,5225,Fortaleza,frequente,251,10,6798
2458,2459,792,2028-09-24,147,cartão,ano_novo,63,4525,São Paulo,ocasional,138,9,5108
2459,2460,551,2028-09-25,96,cartão,sem_campanha,19,5598,Belo Horizonte,ocasional,60,7,5065
2460,2461,380,2028-09-26,244,boleto,ano_novo,23,2726,Manaus,premium,253,8,6835
2461,2462,277,2028-09-27,161,cartão,sem_campanha,35,3712,Recife,frequente,146,7,4149
2462,2463,606,2028-09-28,146,cartão,sem_campanha,26,5358,Brasília,ocasional,199,10,6436
2463,2464,431,2028-09-29,172,cartão,ano_novo,53,5374,São Paulo,ocasional,38,9,4778
2464,2465,115,2028-09-30,63,cartão,ano_novo,52,4595,Salvador,frequente,200,6,5087
2465,2466,688,2028-10-01,87,cartão,natal,44,6280,São Paulo,ocasional,171,6,5126
2466,2467,121,2028-10-02,133,pix,dia_maes,58,6304,Salvador,ocasional,181,7,3839
2467,2468,525,2028-10-03,165,boleto,sem_campanha,43,6342,Curitiba,ocasional,303,14,5720
2468,2469,997,2028-10-04,213,cartão,sem_campanha,64,3668,Manaus,ocasional,269,11,7391
2469,2470,899,2028-10-05,105,cartão,black_friday,59,6016,Belo Horizonte,frequente,25,6,4657
2470,2471,416,2028-10-06,94,cartão,sem_campanha,57,5220,Rio de Janeiro,frequente,272,7,4178
2471,2472,163,2028-10-07,175,cartão,black_friday,21,4631,Brasília,ocasional,209,11,4932
2472,2473,787,2028-10-08,143,cartão,volta_as_aulas,30,3896,Belo Horizonte,premium,278,9,4742
2473,2474,910,2028-10-09,53,cartão,black_friday,41,3983,Brasília,frequente,119,14,6772
2474,2475,688,2028-10-10,104,cartão,sem_campanha,44,6280,São Paulo,ocasional,171,6,5126
2475,2476,982,2028-10-11,140,cartão,sem_campanha,45,3724,Rio de Janeiro,frequente,179,13,6933
2476,2477,337,2028-10-12,142,boleto,sem_campanha,50,5123,Fortaleza,ocasional,99,8,2371
2477,2478,379,2028-10-13,154,cartão,dia_pais,63,5304,Fortaleza,frequente,63,10,6276
2478,2479,324,2028-10-14,84,pix,ano_novo,52,4536,Manaus,ocasional,25,10,4869
2479,2480,173,2028-10-15,143,cartão,sem_campanha,30,8860,Recife,ocasional,90,16,5044
2480,2481,1000,2028-10-16,197,cartão,dia_maes,55,4440,São Paulo,premium,148,9,4609
2481,2482,787,2028-10-17,5,cartão,volta_as_aulas,30,3896,Belo Horizonte,premium,278,9,4742
2482,2483,64,2028-10-18,135,boleto,sem_campanha,31,3804,Salvador,ocasional,113,9,5124
2483,2484,101,2028-10-19,66,boleto,dia_pais,62,5949,Fortaleza,frequente,303,10,3097
2484,2485,322,2028-10-20,148,cartão,black_friday,65,4306,Belo Horizonte,ocasional,237,2,3647
2485,2486,975,2028-10-21,74,cartão,ano_novo,52,6130,Manaus,ocasional,43,11,4710
2486,2487,66,2028-10-22,156,cartão,sem_campanha,53,4695,Brasília,frequente,163,15,6692
2487,2488,843,2028-10-23,231,cartão,sem_campanha,31,5096,Belo Horizonte,ocasional,181,13,4056
2488,2489,557,2028-10-24,101,cartão,black_friday,41,5336,Rio de Janeiro,ocasional,57,7,5886
2489,2490,599,2028-10-25,108,cartão,ano_novo,46,4477,Rio de Janeiro,ocasional,231,5,5625
2490,2491,458,2028-10-26,126,cartão,volta_as_aulas,60,4153,Recife,ocasional,159,11,4375
2491,2492,579,2028-10-27,165,cartão,dia_maes,19,6157,Recife,frequente,36,10,6703
2492,2493,453,2028-10-28,99,cartão,sem_campanha,66,5660,Salvador,ocasional,106,7,6431
2493,2494,259,2028-10-29,130,cartão,natal,23,2238,Rio de Janeiro,frequente,286,15,9390
2494,2495,934,2028-10-30,116,cartão,dia_maes,20,6391,Brasília,frequente,8,9,4887
2495,2496,717,2028-10-31,126,cartão,sem_campanha,20,5335,Curitiba,ocasional,98,7,2078
2496,2497,426,2028-11-01,166,boleto,volta_as_aulas,67,6119,Curitiba,ocasional,356,13,6641
2497,2498,979,2028-11-02,177,cartão,sem_campanha,39,4792,Curitiba,ocasional,315,9,7212
2498,2499,936,2028-11-03,76,cartão,dia_pais,46,5402,Rio de Janeiro,ocasional,340,8,6210
2499,2500,178,2028-11-04,166,cartão,volta_as_aulas,45,4783,Manaus,frequente,78,8,4521
2500,2501,931,2028-11-05,307,boleto,dia_pais,42,5683,Curitiba,frequente,349,16,944
2501,2502,280,2028-11-06,227,cartão,dia_maes,28,5183,Curitiba,frequente,229,14,3953
2502,2503,344,2028-11-07,117,pix,sem_campanha,20,7180,Recife,ocasional,258,14,3805
2503,2504,17,2028-11-08,156,cartão,sem_campanha,20,3686,Curitiba,ocasional,218,11,5628
2504,2505,296,2028-11-09,148,cartão,dia_pais,18,4628,Curitiba,ocasional,150,8,2749
2505,2506,202,2028-11-10,172,cartão,sem_campanha,25,5734,Fortaleza,ocasional,59,6,5141
2506,2507,962,2028-11-11,128,cartão,sem_campanha,43,3054,Salvador,frequente,306,17,5872
2507,2508,684,2028-11-12,136,cartão,black_friday,57,8659,Curitiba,ocasional,243,14,6112
2508,2509,919,2028-11-13,113,cartão,dia_maes,28,3429,Fortaleza,ocasional,295,16,6902
2509,2510,774,2028-11-14,204,cartão,dia_maes,43,3185,Fortaleza,ocasional,110,13,6687
2510,2511,194,2028-11-15,165,cartão,sem_campanha,18,3833,Brasília,ocasional,58,7,3973
2511,2512,149,2028-11-16,165,cartão,natal,56,2461,Manaus,ocasional,247,8,5869
2512,2513,375,2028-11-17,210,cartão,dia_pais,61,3751,Porto Alegre,frequente,141,7,5052
2513,2514,888,2028-11-18,211,cartão,ano_novo,47,3672,Curitiba,ocasional,364,8,5923
2514,2515,35,2028-11-19,202,cartão,sem_campanha,33,5751,Fortaleza,ocasional,360,7,3590
2515,2516,369,2028-11-20,210,cartão,sem_campanha,65,4065,Salvador,ocasional,79,7,4815
2516,2517,29,2028-11-21,228,cartão,volta_as_aulas,61,5405,Curitiba,ocasional,188,10,4747
2517,2518,775,2028-11-22,101,cartão,ano_novo,25,7508,Belo Horizonte,frequente,217,9,4231
2518,2519,221,2028-11-23,135,cartão,sem_campanha,56,3943,Fortaleza,frequente,327,11,9054
2519,2520,53,2028-11-24,185,cartão,dia_maes,26,4022,São Paulo,frequente,118,10,6179
2520,2521,933,2028-11-25,105,cartão,dia_maes,49,4034,Recife,frequente,67,11,4477
2521,2522,791,2028-11-26,131,cartão,sem_campanha,30,3361,Curitiba,ocasional,330,12,6359
2522,2523,353,2028-11-27,159,pix,sem_campanha,47,4947,Brasília,ocasional,18,13,3018
2523,2524,392,2028-11-28,138,cartão,volta_as_aulas,38,3903,Recife,ocasional,101,13,5729
2524,2525,76,2028-11-29,153,cartão,dia_maes,43,4351,Salvador,frequente,132,6,2782
2525,2526,494,2028-11-30,92,boleto,sem_campanha,51,2165,São Paulo,ocasional,106,7,5480
2526,2527,688,2028-12-01,148,cartão,sem_campanha,44,6280,São Paulo,ocasional,171,6,5126
2527,2528,522,2028-12-02,156,boleto,sem_campanha,22,4029,Belo Horizonte,frequente,333,11,3909
2528,2529,975,2028-12-03,230,cartão,sem_campanha,52,6130,Manaus,ocasional,43,11,4710
2529,2530,117,2028-12-04,136,cartão,dia_maes,50,4333,Belo Horizonte,ocasional,61,10,4485
2530,2531,280,2028-12-05,117,cartão,sem_campanha,28,5183,Curitiba,frequente,229,14,3953
2531,2532,730,2028-12-06,185,pix,natal,45,3960,Manaus,ocasional,324,9,4206
2532,2533,175,2028-12-07,-8,cartão,sem_campanha,24,5020,São Paulo,premium,145,12,3528
2533,2534,746,2028-12-08,134,cartão,sem_campanha,53,4779,Rio de Janeiro,ocasional,260,11,4567
2534,2535,949,2028-12-09,124,cartão,ano_novo,18,5461,Fortaleza,ocasional,333,10,3573
2535,2536,764,2028-12-10,163,cartão,sem_campanha,49,3164,Rio de Janeiro,ocasional,334,11,3443
2536,2537,295,2028-12-11,212,cartão,natal,19,3909,Manaus,frequente,193,7,6008
2537,2538,451,2028-12-12,227,cartão,black_friday,39,2827,Curitiba,frequente,298,11,6230
2538,2539,834,2028-12-13,162,cartão,dia_pais,20,3032,Curitiba,ocasional,278,7,3767
2539,2540,518,2028-12-14,72,cartão,sem_campanha,66,5858,Recife,ocasional,266,9,6594
2540,2541,21,2028-12-15,124,boleto,volta_as_aulas,61,2902,Brasília,premium,58,13,6348
2541,2542,73,2028-12-16,129,cartão,dia_maes,21,5506,Belo Horizonte,frequente,351,6,4917
2542,2543,842,2028-12-17,168,boleto,sem_campanha,38,5729,Curitiba,frequente,90,10,4300
2543,2544,36,2028-12-18,152,cartão,dia_maes,32,3533,Rio de Janeiro,ocasional,184,14,5714
2544,2545,507,2028-12-19,115,cartão,sem_campanha,29,4668,Fortaleza,frequente,182,8,5108
2545,2546,899,2028-12-20,87,cartão,volta_as_aulas,59,6016,Belo Horizonte,frequente,25,6,4657
2546,2547,233,2028-12-21,106,cartão,volta_as_aulas,54,4943,Belo Horizonte,ocasional,296,10,5050
2547,2548,728,2028-12-22,104,cartão,dia_maes,20,7624,Belo Horizonte,frequente,359,12,6074
2548,2549,982,2028-12-23,231,boleto,sem_campanha,45,3724,Rio de Janeiro,frequente,179,13,6933
2549,2550,497,2028-12-24,111,cartão,black_friday,42,2624,São Paulo,ocasional,108,7,4857
2550,2551,206,2028-12-25,153,cartão,natal,50,4437,Belo Horizonte,ocasional,249,8,5209
2551,2552,426,2028-12-26,198,cartão,sem_campanha,67,6119,Curitiba,ocasional,356,13,6641
2552,2553,941,2028-12-27,159,cartão,sem_campanha,38,4452,Rio de Janeiro,ocasional,136,12,5029
2553,2554,44,2028-12-28,95,cartão,black_friday,24,2292,Manaus,ocasional,184,6,6297
2554,2555,91,2028-12-29,199,boleto,sem_campanha,62,5490,Curitiba,ocasional,143,12,5539
2555,2556,929,2028-12-30,167,cartão,sem_campanha,57,6992,Manaus,ocasional,294,9,7538
2556,2557,828,2028-12-31,40,cartão,ano_novo,45,5712,Fortaleza,ocasional,39,6,3979
2557,2558,470,2029-01-01,212,cartão,volta_as_aulas,69,5528,Fortaleza,premium,194,13,6538
2558,2559,605,2029-01-02,193,cartão,dia_pais,54,6545,Manaus,premium,317,7,3989
2559,2560,467,2029-01-03,166,boleto,dia_pais,23,4931,Recife,ocasional,187,6,5511
2560,2561,851,2029-01-04,231,cartão,sem_campanha,18,4679,Manaus,ocasional,70,5,5758
2561,2562,454,2029-01-05,192,cartão,black_friday,69,4246,Porto Alegre,frequente,95,6,6827
2562,2563,595,2029-01-06,206,pix,ano_novo,21,2665,Brasília,frequente,187,6,2406
2563,2564,333,2029-01-07,201,cartão,dia_maes,58,6547,Rio de Janeiro,frequente,116,5,6878
2564,2565,507,2029-01-08,187,cartão,volta_as_aulas,29,4668,Fortaleza,frequente,182,8,5108
2565,2566,794,2029-01-09,60,cartão,ano_novo,23,5212,Fortaleza,ocasional,230,15,2842
2566,2567,470,2029-01-10,66,cartão,sem_campanha,69,5528,Fortaleza,premium,194,13,6538
2567,2568,21,2029-01-11,192,cartão,ano_novo,61,2902,Brasília,premium,58,13,6348
2568,2569,228,2029-01-12,211,cartão,dia_maes,66,7544,Belo Horizonte,ocasional,141,7,6026
2569,2570,376,2029-01-13,114,boleto,black_friday,45,5707,São Paulo,ocasional,254,10,2936
2570,2571,130,2029-01-14,94,cartão,sem_campanha,40,4916,Manaus,frequente,59,4,4607
2571,2572,687,2029-01-15,163,cartão,ano_novo,67,5892,Belo Horizonte,ocasional,173,14,4395
2572,2573,620,2029-01-16,77,cartão,sem_campanha,54,655,São Paulo,ocasional,256,7,5193
2573,2574,414,2029-01-17,141,cartão,volta_as_aulas,43,5973,Porto Alegre,frequente,164,5,4053
2574,2575,795,2029-01-18,132,cartão,sem_campanha,35,8478,Fortaleza,frequente,308,9,4227
2575,2576,71,2029-01-19,138,boleto,sem_campanha,23,6751,Manaus,ocasional,175,7,7067
2576,2577,404,2029-01-20,244,cartão,black_friday,41,7770,Brasília,ocasional,21,14,5459
2577,2578,562,2029-01-21,118,cartão,sem_campanha,50,4942,Salvador,ocasional,12,9,5386
2578,2579,607,2029-01-22,152,cartão,black_friday,41,4611,Salvador,ocasional,46,5,931
2579,2580,791,2029-01-23,84,pix,volta_as_aulas,30,3361,Curitiba,ocasional,330,12,6359
2580,2581,397,2029-01-24,197,cartão,volta_as_aulas,35,4975,Porto Alegre,frequente,124,11,7385
2581,2582,337,2029-01-25,141,cartão,sem_campanha,50,5123,Fortaleza,ocasional,99,8,2371
2582,2583,644,2029-01-26,208,cartão,dia_pais,24,3280,Manaus,frequente,89,3,4454
2583,2584,505,2029-01-27,27,boleto,sem_campanha,46,7255,Brasília,ocasional,195,18,4755
2584,2585,910,2029-01-28,147,boleto,dia_pais,41,3983,Brasília,frequente,119,14,6772
2585,2586,276,2029-01-29,156,boleto,dia_pais,56,5277,Brasília,frequente,106,7,2309
2586,2587,892,2029-01-30,195,pix,dia_maes,51,2579,Belo Horizonte,ocasional,210,7,5442
2587,2588,13,2029-01-31,117,cartão,sem_campanha,41,7284,Curitiba,ocasional,293,6,4717
2588,2589,3,2029-02-01,189,cartão,black_friday,46,3865,Porto Alegre,frequente,339,8,4170
2589,2590,986,2029-02-02,123,cartão,dia_pais,19,5592,Manaus,frequente,111,7,4295
2590,2591,986,2029-02-03,154,cartão,dia_maes,19,5592,Manaus,frequente,111,7,4295
2591,2592,978,2029-02-04,196,cartão,dia_maes,64,6009,Manaus,frequente,146,11,6060
2592,2593,224,2029-02-05,103,boleto,black_friday,66,5909,São Paulo,ocasional,65,7,7162
2593,2594,974,2029-02-06,187,cartão,natal,66,2358,Salvador,ocasional,141,10,7019
2594,2595,175,2029-02-07,166,cartão,volta_as_aulas,24,5020,São Paulo,premium,145,12,3528
2595,2596,899,2029-02-08,133,boleto,ano_novo,59,6016,Belo Horizonte,frequente,25,6,4657
2596,2597,385,2029-02-09,116,cartão,dia_maes,46,5428,Belo Horizonte,frequente,208,4,6028
2597,2598,602,2029-02-10,44,cartão,sem_campanha,38,8115,Brasília,ocasional,337,10,6917
2598,2599,920,2029-02-11,145,cartão,dia_pais,68,5804,São Paulo,ocasional,271,10,5737
2599,2600,241,2029-02-12,133,cartão,dia_pais,49,2977,Curitiba,ocasional,237,4,5240
2600,2601,547,2029-02-13,181,pix,sem_campanha,21,5920,Porto Alegre,frequente,226,11,3796
2601,2602,14,2029-02-14,176,cartão,ano_novo,53,5808,Salvador,frequente,244,7,4844
2602,2603,195,2029-02-15,203,boleto,sem_campanha,44,3334,Rio de Janeiro,frequente,305,10,5685
2603,2604,397,2029-02-16,205,cartão,dia_pais,35,4975,Porto Alegre,frequente,124,11,7385
2604,2605,431,2029-02-17,307,cartão,sem_campanha,53,5374,São Paulo,ocasional,38,9,4778
2605,2606,306,2029-02-18,175,cartão,sem_campanha,65,5688,Brasília,ocasional,18,12,2719
2606,2607,334,2029-02-19,106,cartão,sem_campanha,53,2771,Rio de Janeiro,ocasional,48,9,5241
2607,2608,725,2029-02-20,191,cartão,sem_campanha,58,3947,Manaus,frequente,52,10,3140
2608,2609,410,2029-02-21,230,cartão,black_friday,19,5760,Belo Horizonte,frequente,148,6,3173
2609,2610,3,2029-02-22,173,cartão,black_friday,46,3865,Porto Alegre,frequente,339,8,4170
2610,2611,691,2029-02-23,43,cartão,sem_campanha,46,5156,Rio de Janeiro,ocasional,86,12,3186
2611,2612,552,2029-02-24,177,cartão,dia_pais,66,5970,Brasília,frequente,66,9,6433
2612,2613,452,2029-02-25,118,cartão,sem_campanha,39,1701,Belo Horizonte,frequente,137,12,6225
2613,2614,676,2029-02-26,83,cartão,black_friday,26,8378,Belo Horizonte,ocasional,364,11,5462
2614,2615,819,2029-02-27,159,cartão,sem_campanha,30,3997,Manaus,premium,156,12,4876
2615,2616,747,2029-02-28,73,pix,natal,52,6445,Belo Horizonte,premium,75,19,4828
2616,2617,769,2029-03-01,201,pix,dia_maes,41,5496,Manaus,frequente,208,7,8218
2617,2618,872,2029-03-02,186,boleto,sem_campanha,64,6138,Brasília,frequente,29,11,5186
2618,2619,495,2029-03-03,145,boleto,black_friday,49,4321,Fortaleza,premium,280,8,6831
2619,2620,417,2029-03-04,122,cartão,dia_pais,50,6809,Brasília,ocasional,146,16,4678
2620,2621,391,2029-03-05,140,cartão,black_friday,69,2931,Porto Alegre,ocasional,76,13,5359
2621,2622,373,2029-03-06,99,boleto,sem_campanha,66,7130,Belo Horizonte,frequente,63,12,3781
2622,2623,628,2029-03-07,146,cartão,sem_campanha,47,7871,Salvador,frequente,273,10,2537
2623,2624,52,2029-03-08,7,cartão,sem_campanha,67,3183,Recife,frequente,250,7,5347
2624,2625,376,2029-03-09,154,boleto,ano_novo,45,5707,São Paulo,ocasional,254,10,2936
2625,2626,395,2029-03-10,155,cartão,dia_pais,50,4223,Brasília,premium,71,11,7987
2626,2627,923,2029-03-11,192,cartão,black_friday,33,6494,Brasília,ocasional,266,7,7326
2627,2628,142,2029-03-12,164,cartão,dia_maes,64,7018,Recife,frequente,220,9,4921
2628,2629,86,2029-03-13,198,cartão,ano_novo,31,3487,Curitiba,premium,340,7,9236
2629,2630,464,2029-03-14,177,boleto,sem_campanha,22,3394,Rio de Janeiro,ocasional,181,7,6530
2630,2631,46,2029-03-15,201,cartão,dia_maes,26,5072,Curitiba,ocasional,287,9,5447
2631,2632,844,2029-03-16,281,pix,natal,26,2036,Brasília,ocasional,255,11,1072
2632,2633,238,2029-03-17,171,boleto,dia_maes,19,4914,Brasília,frequente,346,10,2488
2633,2634,10,2029-03-18,159,cartão,dia_pais,40,7219,Manaus,ocasional,28,9,4584
2634,2635,664,2029-03-19,209,cartão,natal,56,5023,Porto Alegre,frequente,337,5,4463
2635,2636,573,2029-03-20,126,cartão,natal,61,4174,Fortaleza,frequente,216,10,5215
2636,2637,530,2029-03-21,144,pix,black_friday,53,5296,Curitiba,ocasional,185,9,3744
2637,2638,598,2029-03-22,171,cartão,sem_campanha,28,6275,Manaus,premium,243,12,3876
2638,2639,649,2029-03-23,153,boleto,dia_maes,36,5482,Salvador,frequente,343,13,4052
2639,2640,913,2029-03-24,153,cartão,sem_campanha,23,4452,Manaus,premium,215,13,6840
2640,2641,742,2029-03-25,194,cartão,volta_as_aulas,33,5620,Rio de Janeiro,premium,118,10,5166
2641,2642,640,2029-03-26,65,pix,sem_campanha,58,6780,Fortaleza,premium,95,6,5590
2642,2643,616,2029-03-27,251,cartão,black_friday,49,2002,Porto Alegre,frequente,109,12,7801
2643,2644,698,2029-03-28,174,cartão,ano_novo,18,3344,Salvador,premium,298,12,4075
2644,2645,909,2029-03-29,129,cartão,dia_maes,37,5689,São Paulo,ocasional,179,11,6495
2645,2646,178,2029-03-30,231,boleto,black_friday,45,4783,Manaus,frequente,78,8,4521
2646,2647,869,2029-03-31,155,boleto,sem_campanha,47,3244,Rio de Janeiro,frequente,246,6,3227
2647,2648,6,2029-04-01,156,boleto,sem_campanha,25,3377,Manaus,ocasional,273,8,5573
2648,2649,853,2029-04-02,139,cartão,dia_maes,57,5223,Fortaleza,ocasional,200,5,2150
2649,2650,307,2029-04-03,223,cartão,volta_as_aulas,33,4894,Curitiba,frequente,113,14,5676
2650,2651,548,2029-04-04,149,cartão,dia_pais,33,3465,São Paulo,frequente,176,6,3279
2651,2652,327,2029-04-05,122,cartão,sem_campanha,35,6883,Salvador,ocasional,314,9,4647
2652,2653,356,2029-04-06,199,cartão,sem_campanha,62,3502,Porto Alegre,ocasional,144,11,2683
2653,2654,793,2029-04-07,209,cartão,black_friday,52,6819,Curitiba,ocasional,306,11,8086
2654,2655,395,2029-04-08,230,cartão,natal,50,4223,Brasília,premium,71,11,7987
2655,2656,300,2029-04-09,181,boleto,volta_as_aulas,54,2996,Salvador,ocasional,3,12,3748
2656,2657,526,2029-04-10,207,boleto,volta_as_aulas,43,5952,São Paulo,ocasional,246,7,3690
2657,2658,749,2029-04-11,137,pix,ano_novo,37,4163,Recife,frequente,7,9,6036
2658,2659,285,2029-04-12,201,cartão,sem_campanha,48,4947,Manaus,ocasional,323,7,5540
2659,2660,330,2029-04-13,187,cartão,sem_campanha,19,4340,Belo Horizonte,premium,25,10,2189
2660,2661,50,2029-04-14,176,cartão,dia_pais,42,2507,Recife,ocasional,290,12,3488
2661,2662,773,2029-04-15,72,cartão,sem_campanha,53,6841,Brasília,ocasional,79,7,6347
2662,2663,968,2029-04-16,130,cartão,black_friday,65,5031,Porto Alegre,ocasional,279,10,2895
2663,2664,622,2029-04-17,147,pix,ano_novo,66,4790,Belo Horizonte,frequente,335,6,4010
2664,2665,709,2029-04-18,176,cartão,sem_campanha,36,5158,Curitiba,frequente,39,6,3606
2665,2666,378,2029-04-19,270,cartão,ano_novo,46,5949,Fortaleza,ocasional,17,8,5188
2666,2667,764,2029-04-20,192,cartão,volta_as_aulas,49,3164,Rio de Janeiro,ocasional,334,11,3443
2667,2668,600,2029-04-21,109,cartão,natal,53,4476,Belo Horizonte,frequente,206,10,6750
2668,2669,1000,2029-04-22,125,cartão,sem_campanha,55,4440,São Paulo,premium,148,9,4609
2669,2670,825,2029-04-23,219,cartão,dia_pais,38,5042,Rio de Janeiro,ocasional,31,8,2294
2670,2671,538,2029-04-24,123,cartão,sem_campanha,51,5636,Rio de Janeiro,ocasional,89,9,3832
2671,2672,774,2029-04-25,200,cartão,natal,43,3185,Fortaleza,ocasional,110,13,6687
2672,2673,144,2029-04-26,155,cartão,black_friday,20,4233,Manaus,ocasional,103,12,5064
2673,2674,60,2029-04-27,141,cartão,dia_pais,61,3305,São Paulo,ocasional,152,11,7352
2674,2675,868,2029-04-28,124,cartão,dia_maes,47,4662,Rio de Janeiro,ocasional,155,8,3493
2675,2676,780,2029-04-29,-2,cartão,sem_campanha,58,5114,Rio de Janeiro,premium,64,7,1547
2676,2677,75,2029-04-30,176,pix,sem_campanha,35,4268,Salvador,ocasional,140,11,5011
2677,2678,3,2029-05-01,97,cartão,ano_novo,46,3865,Porto Alegre,frequente,339,8,4170
2678,2679,575,2029-05-02,79,cartão,black_friday,30,4961,São Paulo,ocasional,128,18,3123
2679,2680,748,2029-05-03,162,boleto,dia_maes,36,8315,Porto Alegre,premium,305,4,5126
2680,2681,448,2029-05-04,201,cartão,sem_campanha,39,4901,Porto Alegre,ocasional,300,11,5104
2681,2682,958,2029-05-05,65,boleto,natal,43,6102,Recife,ocasional,266,7,4446
2682,2683,741,2029-05-06,200,pix,sem_campanha,38,5950,Belo Horizonte,ocasional,89,13,7088
2683,2684,902,2029-05-07,104,cartão,black_friday,22,4091,Fortaleza,ocasional,55,11,6981
2684,2685,275,2029-05-08,182,boleto,sem_campanha,57,5739,Belo Horizonte,ocasional,288,8,4497
2685,2686,530,2029-05-09,178,cartão,sem_campanha,53,5296,Curitiba,ocasional,185,9,3744
2686,2687,592,2029-05-10,139,cartão,volta_as_aulas,68,3075,Porto Alegre,premium,195,11,6315
2687,2688,215,2029-05-11,151,boleto,sem_campanha,58,5489,Fortaleza,ocasional,163,12,4384
2688,2689,683,2029-05-12,130,pix,sem_campanha,30,6533,Curitiba,frequente,260,7,4456
2689,2690,485,2029-05-13,163,cartão,sem_campanha,43,3985,São Paulo,ocasional,95,12,5277
